aX,aY,aZ,gX,gY,gZ
-0.122,0.134,0.874,2.991,-4.822,82.825
-0.132,0.155,0.831,3.723,2.441,82.458
-0.147,0.159,0.844,5.981,11.780,82.581
-0.153,0.146,0.878,6.287,19.043,83.008
-0.154,0.125,0.922,3.357,21.179,84.229
-0.167,0.079,0.964,-2.075,19.775,85.144
-0.177,0.044,0.989,-9.338,15.930,84.167
-0.175,0.022,1.009,-16.235,10.925,81.421
-0.176,0.007,1.034,-22.034,5.066,77.637
-0.171,0.013,1.043,-26.489,-1.465,73.792
-0.157,0.032,1.027,-28.076,-7.507,71.045
-0.150,0.051,0.994,-26.611,-11.353,70.007
-0.145,0.060,0.943,-21.912,-11.353,69.824
-0.146,0.056,0.914,-15.808,-7.446,70.618
-0.129,0.042,0.913,-10.254,-2.319,71.960
-0.117,0.003,0.930,-7.446,1.465,73.486
-0.109,-0.025,0.929,-7.568,3.479,73.975
-0.097,-0.051,0.944,-9.338,4.700,73.303
-0.080,-0.067,0.969,-12.390,3.723,71.716
-0.066,-0.062,0.983,-16.174,0.916,69.824
-0.046,-0.048,0.986,-18.372,-2.075,67.749
-0.045,-0.045,0.985,-18.555,-4.395,65.125
-0.041,-0.030,0.979,-17.029,-6.287,61.829
-0.042,-0.009,0.959,-14.099,-7.446,59.143
-0.044,0.001,0.933,-10.437,-6.653,57.190
-0.042,0.016,0.912,-7.080,-4.272,56.030
-0.038,0.025,0.884,-4.944,-1.770,55.847
-0.039,0.017,0.865,-4.761,0.916,56.396
-0.038,0.002,0.858,-6.775,3.479,56.885
-0.031,-0.017,0.860,-10.986,5.005,57.495
-0.028,-0.032,0.863,-15.930,6.287,57.434
-0.015,-0.054,0.915,-20.874,6.470,56.335
-0.010,-0.062,0.946,-25.635,3.296,54.565
-0.013,-0.064,0.959,-28.015,-0.366,51.941
-0.015,-0.060,0.950,-27.527,-3.174,48.523
-0.015,-0.042,0.950,-24.414,-3.784,45.227
-0.013,-0.039,0.944,-21.118,-3.906,42.786
-0.023,-0.033,0.935,-18.677,-5.554,40.649
-0.020,-0.031,0.910,-16.235,-5.676,38.574
-0.029,-0.041,0.924,-14.404,-4.639,37.659
-0.029,-0.063,0.927,-14.404,-4.150,37.170
-0.028,-0.080,0.934,-15.259,-3.784,36.438
-0.024,-0.097,0.942,-16.785,-3.906,35.645
-0.016,-0.092,0.955,-18.005,-3.845,35.156
-0.006,-0.067,0.963,-16.418,-4.028,34.912
-0.010,-0.070,0.952,-11.780,-3.662,34.912
-0.016,-0.075,0.953,-6.165,-2.380,34.241
-0.016,-0.069,0.952,-1.038,-1.099,33.325
-0.018,-0.060,0.958,3.113,-0.366,32.654
-0.028,-0.062,0.947,6.592,0.000,32.104
-0.034,-0.065,0.953,8.545,0.732,31.982
-0.040,-0.071,0.950,8.484,1.282,32.166
-0.048,-0.085,0.953,6.897,2.502,32.410
-0.043,-0.088,0.973,4.272,3.174,31.982
-0.027,-0.079,0.991,1.160,1.526,31.189
-0.023,-0.064,0.999,-0.671,-1.404,30.701
-0.022,-0.052,0.991,-0.549,-4.395,30.090
-0.028,-0.046,0.970,1.465,-5.615,28.870
-0.031,-0.040,0.964,3.906,-5.920,27.710
-0.036,-0.023,0.958,5.554,-6.104,27.466
-0.035,-0.013,0.946,7.080,-6.104,27.954
-0.042,-0.017,0.928,8.179,-5.615,28.809
-0.047,-0.020,0.902,8.667,-3.784,29.846
-0.048,-0.021,0.895,8.728,-0.671,30.457
-0.037,-0.020,0.899,7.996,1.770,30.884
-0.024,-0.008,0.901,7.080,2.686,31.494
-0.020,-0.011,0.906,6.775,2.991,31.921
-0.006,-0.026,0.910,6.653,2.502,30.823
0.002,-0.025,0.927,4.517,-0.305,29.175
-0.006,-0.013,0.890,3.418,-3.540,27.649
-0.006,0.002,0.885,4.761,-2.991,25.269
0.001,0.017,0.891,7.263,-1.831,24.170
-0.007,0.011,0.884,8.179,-1.160,24.902
-0.017,0.013,0.884,7.812,-0.122,26.489
-0.008,0.024,0.890,7.629,0.244,28.076
-0.006,0.022,0.892,8.362,1.099,29.297
-0.008,0.021,0.894,9.888,2.258,29.846
-0.006,0.021,0.893,10.925,2.869,30.151
-0.006,0.017,0.891,11.475,3.357,30.762
-0.013,0.011,0.893,11.536,4.150,31.006
-0.013,0.011,0.897,11.597,5.554,30.762
-0.003,0.017,0.908,11.047,6.287,30.151
-0.001,0.023,0.913,10.315,5.371,29.907
-0.011,0.013,0.903,10.193,4.761,29.907
-0.025,0.011,0.898,10.315,5.371,29.602
-0.029,0.012,0.908,10.010,6.958,29.114
-0.026,0.024,0.914,9.399,7.446,29.114
-0.033,0.034,0.911,9.094,6.897,29.602
-0.035,0.039,0.906,9.705,7.202,29.846
-0.036,0.041,0.898,11.047,7.812,29.602
-0.036,0.042,0.892,12.451,8.728,28.748
-0.040,0.042,0.890,13.428,9.827,27.893
-0.047,0.036,0.889,13.489,10.437,27.283
-0.052,0.025,0.884,12.268,10.925,26.550
-0.060,0.016,0.875,10.193,11.169,25.940
-0.066,0.008,0.881,7.324,11.475,25.024
-0.064,0.019,0.897,3.906,10.559,24.231
-0.061,0.022,0.902,0.000,8.118,24.231
-0.065,0.042,0.885,-1.526,7.996,24.170
-0.076,0.049,0.873,-1.160,8.972,23.804
-0.076,0.055,0.879,-0.061,11.597,23.682
-0.078,0.060,0.886,-0.183,13.733,24.048
-0.080,0.057,0.899,-1.709,14.526,24.719
-0.088,0.033,0.922,-4.822,14.587,25.696
-0.097,0.012,0.945,-8.911,13.977,25.696
-0.099,0.000,0.957,-12.756,13.367,24.902
-0.091,0.000,0.990,-15.686,12.207,23.743
-0.085,0.005,1.007,-17.273,9.888,22.461
-0.078,0.010,1.021,-17.883,7.080,21.362
-0.079,0.005,1.038,-18.005,4.761,20.325
-0.076,0.002,1.033,-17.822,2.991,18.616
-0.069,-0.001,1.055,-17.883,1.465,16.785
-0.062,0.003,1.062,-18.616,-0.793,15.747
-0.061,0.008,1.062,-18.555,-3.357,15.259
-0.064,0.018,1.040,-16.602,-4.639,14.954
-0.066,0.020,1.015,-13.611,-4.944,14.893
-0.065,0.022,1.007,-9.888,-4.333,14.771
-0.062,0.016,0.995,-7.935,-4.028,15.198
-0.062,0.009,0.980,-7.385,-4.944,15.503
-0.068,-0.003,0.966,-8.301,-5.676,15.625
-0.060,0.006,0.958,-9.521,-5.737,15.381
-0.047,0.012,0.955,-10.010,-6.287,15.564
-0.048,0.008,0.959,-9.766,-7.385,15.869
-0.046,0.006,0.957,-9.033,-8.423,15.991
-0.043,0.000,0.958,-7.568,-9.155,15.503
-0.042,-0.013,0.965,-6.409,-10.010,14.648
-0.035,-0.014,0.958,-5.615,-10.986,13.428
-0.036,-0.013,0.954,-5.005,-11.475,11.841
-0.034,-0.017,0.954,-3.967,-10.864,10.437
-0.032,-0.012,0.957,-3.662,-10.803,9.705
-0.028,-0.016,0.943,-2.747,-11.047,8.911
-0.031,-0.013,0.932,-1.221,-11.536,8.057
-0.026,-0.002,0.915,0.244,-11.169,7.446
-0.035,0.004,0.893,1.770,-10.193,7.568
-0.040,0.007,0.887,2.930,-7.874,8.301
-0.038,0.003,0.887,3.479,-6.226,9.460
-0.042,-0.010,0.886,3.296,-5.066,10.620
-0.041,-0.024,0.893,2.502,-4.456,11.047
-0.037,-0.036,0.897,1.465,-4.883,10.742
-0.033,-0.041,0.890,0.854,-5.005,10.071
-0.035,-0.042,0.889,0.549,-4.639,9.521
-0.027,-0.034,0.888,0.366,-2.625,8.911
-0.013,-0.021,0.906,0.793,-0.549,8.362
-0.009,-0.016,0.913,1.099,-0.305,8.057
-0.014,-0.014,0.909,1.709,-0.854,7.446
-0.021,-0.023,0.914,2.808,-1.099,6.226
-0.020,-0.028,0.916,3.357,-0.732,3.784
-0.010,-0.027,0.927,3.845,-0.061,1.465
-0.013,-0.025,0.935,2.747,0.488,0.122
-0.011,-0.018,0.937,2.014,0.732,-0.244
-0.010,-0.004,0.937,1.282,1.404,-0.183
-0.011,0.007,0.949,1.099,1.953,0.366
-0.021,0.019,0.940,2.014,2.075,1.404
-0.028,0.029,0.932,4.211,2.808,2.380
-0.031,0.040,0.937,6.836,3.540,3.296
-0.045,0.037,0.920,9.460,4.089,4.211
-0.049,0.030,0.917,12.268,4.944,4.517
-0.046,0.027,0.920,13.550,4.944,4.700
-0.043,0.022,0.916,13.245,3.906,4.822
-0.045,0.020,0.911,11.719,2.075,4.395
-0.046,0.024,0.909,9.399,-0.183,3.967
-0.048,0.027,0.891,6.897,-1.343,3.967
-0.054,0.028,0.875,5.249,-1.038,4.517
-0.056,0.029,0.868,4.028,1.038,5.066
-0.049,0.029,0.875,2.991,3.235,5.798
-0.044,0.033,0.879,1.770,4.517,6.531
-0.042,0.033,0.895,0.977,5.188,7.263
-0.043,0.027,0.896,0.061,5.310,7.751
-0.046,0.012,0.896,-0.366,5.249,7.568
-0.048,-0.002,0.906,-0.488,5.127,6.897
-0.045,-0.012,0.918,-1.465,4.761,5.676
-0.038,-0.016,0.921,-1.648,4.517,3.784
-0.035,-0.014,0.930,-1.648,4.089,1.709
-0.032,-0.008,0.938,-2.136,3.479,0.549
-0.040,-0.005,0.937,-2.686,2.686,-0.061
-0.048,-0.001,0.928,-2.930,2.441,-0.061
-0.053,-0.004,0.928,-2.869,2.686,0.549
-0.059,-0.011,0.930,-3.052,3.662,1.282
-0.060,-0.011,0.940,-3.479,4.517,2.258
-0.061,-0.014,0.943,-3.784,5.493,3.113
-0.057,-0.023,0.961,-3.845,6.104,3.052
-0.050,-0.025,0.978,-3.845,5.005,1.770
-0.048,-0.024,0.980,-4.150,2.625,0.488
-0.054,-0.021,0.966,-4.517,0.854,-0.305
-0.059,-0.021,0.958,-4.578,0.549,-0.854
-0.058,-0.016,0.960,-4.333,0.916,-1.343
-0.058,-0.009,0.957,-3.540,1.038,-1.343
-0.058,-0.008,0.950,-2.380,1.404,-1.404
-0.062,-0.003,0.946,-1.282,1.892,-1.648
-0.061,0.004,0.946,-0.183,2.563,-2.075
-0.057,0.007,0.943,0.122,2.502,-2.380
-0.063,0.009,0.939,0.122,2.258,-2.441
-0.063,0.015,0.935,-0.061,2.136,-2.869
-0.062,0.024,0.937,-0.305,2.136,-3.174
-0.062,0.029,0.942,-0.610,1.709,-3.113
-0.063,0.032,0.957,-0.977,1.221,-3.479
-0.054,0.042,0.964,-1.282,0.244,-4.150
-0.053,0.054,0.975,-1.709,-1.099,-4.578
-0.058,0.063,0.975,-1.526,-2.502,-4.761
-0.063,0.069,0.968,-0.977,-3.662,-4.639
-0.073,0.067,0.961,-0.305,-4.150,-4.150
-0.080,0.066,0.952,0.122,-3.906,-3.113
-0.078,0.070,0.957,0.122,-2.991,-2.014
-0.077,0.069,0.965,0.000,-2.441,-0.854
-0.072,0.076,0.971,0.122,-2.502,-0.122
-0.074,0.077,0.966,0.732,-3.113,0.427
-0.074,0.077,0.967,1.892,-3.967,1.038
-0.080,0.071,0.953,3.296,-5.127,1.831
-0.084,0.065,0.938,4.333,-5.676,2.258
-0.087,0.061,0.931,4.944,-5.615,2.625
-0.082,0.060,0.922,4.395,-5.493,3.357
-0.079,0.062,0.914,3.723,-5.737,4.456
-0.073,0.060,0.910,3.235,-5.493,5.615
-0.069,0.059,0.908,3.418,-4.822,7.141
-0.063,0.051,0.913,4.211,-3.906,8.301
-0.055,0.043,0.918,5.554,-2.686,9.155
-0.046,0.039,0.926,7.019,-1.831,9.277
-0.041,0.036,0.929,8.240,-1.709,8.789
-0.033,0.041,0.935,9.094,-2.197,7.996
-0.034,0.043,0.937,9.155,-3.296,7.263
-0.035,0.053,0.930,8.423,-4.333,6.226
-0.036,0.066,0.929,7.202,-4.944,5.310
-0.038,0.082,0.929,5.798,-5.615,5.310

-0.447,-1.422,0.773,-11.047,-15.137,-0.671
-0.523,-1.685,0.768,-13.489,-14.526,-4.456
-0.661,-2.143,0.847,-25.330,-9.705,-16.113
-0.699,-2.440,0.952,-48.462,-1.831,-32.104
-0.706,-2.583,1.020,-76.172,11.597,-51.697
-0.711,-2.600,1.109,-99.854,26.123,-74.158
-0.718,-2.508,1.196,-115.356,34.058,-97.107
-0.732,-2.343,1.231,-118.408,35.583,-117.798
-0.787,-2.105,1.277,-107.605,32.715,-133.240
-0.893,-1.842,1.158,-83.618,29.236,-146.667
-1.007,-1.556,1.016,-45.715,39.612,-163.147
-1.103,-1.262,0.938,-0.671,60.730,-183.044
-1.138,-0.967,0.941,38.818,77.881,-203.857
-1.152,-0.664,0.933,62.866,82.703,-220.276
-1.211,-0.354,0.895,70.313,75.439,-232.910
-1.292,-0.030,0.807,66.345,62.683,-247.498
-1.313,0.375,0.729,57.983,51.453,-264.832
-1.286,0.771,0.755,48.157,42.725,-280.823
-1.276,1.075,0.777,41.626,26.245,-297.119
-1.240,1.383,0.786,36.804,6.592,-308.533
-1.178,1.595,0.769,32.166,-7.690,-308.472
-1.121,1.710,0.787,26.001,-16.174,-295.593
-1.021,1.778,0.787,17.639,-18.494,-272.278
-0.867,1.803,0.793,11.841,-13.123,-242.859
-0.673,1.788,0.807,11.780,-1.587,-211.792
-0.459,1.754,0.863,16.907,12.451,-182.190
-0.265,1.695,0.935,24.109,24.414,-156.006
-0.094,1.623,1.010,30.273,29.541,-134.644
0.025,1.554,1.095,32.837,24.841,-117.798
0.123,1.495,1.100,29.358,12.695,-102.539
0.138,1.432,1.033,23.499,-0.854,-87.769
0.150,1.379,0.949,22.034,-7.751,-76.538
0.186,1.330,0.922,24.902,-7.935,-65.796
0.212,1.265,0.911,27.222,-7.385,-52.734
0.215,1.202,0.889,27.527,-7.812,-37.476
0.203,1.144,0.860,28.137,-7.690,-21.301
0.194,1.097,0.841,30.701,-5.920,-5.371
0.173,1.044,0.826,35.889,-2.197,10.620
0.165,0.994,0.813,42.297,2.319,26.062
0.141,0.919,0.818,48.157,6.897,40.710
0.111,0.820,0.834,51.636,9.583,52.551
0.081,0.705,0.867,50.842,10.132,60.059
0.069,0.616,0.896,45.593,6.714,62.500
0.042,0.539,0.925,37.354,-0.854,62.256
0.007,0.489,0.936,27.405,-10.376,60.608
-0.010,0.465,0.939,19.348,-18.982,58.960
-0.040,0.451,0.941,13.794,-26.428,58.167
-0.063,0.442,0.931,11.047,-31.067,58.655
-0.092,0.439,0.952,10.010,-34.607,61.584
-0.128,0.423,0.947,10.681,-36.499,66.650
-0.168,0.406,0.940,12.939,-35.461,72.449
-0.192,0.391,0.926,16.113,-31.982,78.735
-0.196,0.375,0.919,19.836,-26.367,85.083
-0.187,0.347,0.923,22.461,-21.790,91.492
-0.195,0.312,0.898,24.536,-15.503,96.191
-0.182,0.253,0.897,23.987,-10.315,98.755
-0.204,0.193,0.921,20.325,-5.066,99.304
-0.186,0.137,0.946,11.902,-5.066,96.313
-0.180,0.101,0.955,2.136,-7.080,92.407
-0.184,0.075,0.991,-7.812,-9.399,87.708
-0.172,0.066,1.028,-17.395,-14.893,83.008
-0.157,0.079,1.023,-24.536,-21.301,79.895
-0.159,0.077,0.995,-26.855,-25.696,78.369
-0.163,0.081,0.969,-25.208,-25.940,78.003
-0.150,0.085,0.936,-20.386,-22.705,78.552
-0.141,0.072,0.906,-13.428,-17.334,79.224
-0.139,0.039,0.886,-6.714,-11.414,79.529
-0.138,-0.002,0.876,-2.441,-5.615,79.163
-0.140,-0.047,0.898,-2.258,-1.465,78.918
-0.131,-0.081,0.908,-5.676,0.366,77.759
-0.123,-0.104,0.931,-10.559,0.305,76.355
-0.115,-0.117,0.939,-15.869,-2.014,74.707
-0.102,-0.107,0.937,-19.104,-4.089,72.449
-0.087,-0.096,0.927,-18.677,-5.188,70.007
-0.085,-0.088,0.913,-15.747,-5.554,67.200
-0.078,-0.079,0.915,-12.024,-5.249,64.514
-0.084,-0.079,0.910,-8.789,-4.822,63.293
-0.087,-0.076,0.896,-6.042,-3.906,61.829
-0.087,-0.082,0.897,-3.662,-2.197,60.791
-0.088,-0.089,0.895,-2.747,-0.366,59.082
-0.083,-0.088,0.884,-3.174,0.549,57.312
-0.076,-0.089,0.888,-4.822,1.038,55.786
-0.071,-0.071,0.887,-7.874,0.305,54.749
-0.057,-0.048,0.889,-11.108,-0.671,54.871
-0.050,-0.041,0.894,-12.939,-2.319,55.786
-0.056,-0.062,0.894,-13.123,-2.991,56.152
-0.054,-0.078,0.903,-12.451,-2.197,55.237
-0.044,-0.092,0.928,-11.902,-0.671,53.894
-0.035,-0.099,0.952,-11.353,-0.549,52.429
-0.032,-0.101,0.955,-9.827,-1.709,50.476
-0.039,-0.099,0.942,-7.019,-2.563,48.645
-0.056,-0.104,0.928,-3.662,-1.770,47.302
-0.069,-0.111,0.936,-0.793,0.061,46.875
-0.070,-0.107,0.970,0.488,0.916,47.668
-0.064,-0.087,0.993,0.793,-0.610,49.805
-0.069,-0.071,0.969,1.831,-2.075,52.185
-0.074,-0.050,0.959,5.249,-0.916,53.467
-0.063,-0.035,0.954,9.827,1.160,54.321
-0.055,-0.028,0.946,14.221,3.418,54.810
-0.048,-0.030,0.947,17.456,5.310,54.871
-0.029,-0.025,0.948,18.860,5.981,54.077
-0.013,-0.028,0.943,19.043,5.249,52.856
-0.001,-0.033,0.933,17.761,3.723,50.781
0.009,-0.038,0.917,15.625,2.502,48.035
0.023,-0.038,0.913,13.062,1.953,45.105
0.035,-0.036,0.919,9.827,1.465,42.603
0.036,-0.040,0.919,6.531,0.854,40.344
0.053,-0.030,0.948,2.869,-1.099,38.269
0.034,-0.056,0.924,-1.648,-3.601,37.170
0.017,-0.055,0.921,-3.784,-3.296,35.034
0.021,-0.053,0.935,-4.883,-2.991,32.776
0.025,-0.041,0.950,-5.127,-3.418,31.372
0.024,-0.036,0.945,-4.456,-3.601,30.579
0.028,-0.037,0.950,-2.869,-3.540,29.236
0.017,-0.046,0.928,-0.610,-1.465,26.855
0.023,-0.041,0.926,2.625,2.319,23.193
0.027,-0.048,0.936,5.005,5.005,19.287
0.036,-0.043,0.953,5.432,5.432,15.930
0.035,-0.054,0.942,4.211,3.601,12.756
0.019,-0.057,0.948,2.014,1.709,8.728
0.029,-0.023,0.967,-1.343,-2.197,4.883
0.029,0.004,0.958,-4.456,-7.141,3.052
0.003,0.027,0.930,-4.944,-10.132,2.869
-0.020,0.037,0.907,-3.418,-10.010,2.930
-0.027,0.042,0.904,-1.282,-7.935,3.479
-0.021,0.056,0.911,0.122,-6.348,4.761
-0.015,0.061,0.903,0.793,-5.554,7.324
-0.019,0.049,0.893,1.221,-4.333,10.376
-0.012,0.051,0.900,1.770,-1.770,13.000
-0.007,0.047,0.905,2.808,0.610,15.015
-0.000,0.046,0.906,4.700,2.502,16.479
0.000,0.036,0.902,6.531,4.883,17.456
-0.014,0.016,0.908,7.324,7.812,17.822
-0.022,0.003,0.926,5.920,9.583,17.029
-0.022,-0.008,0.922,2.869,9.338,15.808
-0.024,-0.011,0.928,-1.038,8.911,14.587
-0.018,0.003,0.924,-5.066,7.812,13.550
-0.019,0.010,0.906,-7.568,7.751,13.367
-0.016,0.023,0.921,-8.606,7.812,13.611
-0.008,0.024,0.922,-7.935,6.836,15.015
-0.015,0.012,0.924,-6.042,5.859,16.907
-0.025,-0.021,0.908,-3.113,6.409,17.578
-0.031,-0.051,0.914,-1.038,8.789,16.113
-0.024,-0.054,0.936,-1.343,10.437,13.306
0.001,-0.042,0.978,-4.211,7.996,11.230
-0.011,-0.028,0.942,-7.568,4.089,9.521
-0.026,-0.008,0.938,-7.385,2.686,7.019
-0.035,0.002,0.928,-5.432,1.831,4.578
-0.043,0.019,0.923,-3.479,1.953,3.906
-0.048,0.029,0.923,-1.831,2.930,4.822
-0.053,0.024,0.926,-0.549,4.089,7.324
-0.074,0.002,0.928,-0.671,5.615,9.277
-0.074,-0.002,0.948,-2.380,7.385,10.376
-0.078,-0.018,0.953,-5.127,6.775,12.024
-0.075,-0.024,0.979,-6.042,7.202,12.512
-0.067,-0.021,0.997,-5.798,6.531,12.817
-0.060,-0.015,0.997,-3.235,7.385,12.390
-0.050,-0.006,1.022,-0.488,7.996,11.108
-0.028,0.017,1.028,1.343,5.371,10.254
-0.038,0.022,1.006,1.831,1.282,10.376
-0.035,0.024,0.997,1.404,-2.502,10.681
-0.038,0.016,0.967,-0.732,-7.141,12.329
-0.042,0.020,0.949,-2.380,-8.728,14.221
-0.036,0.023,0.927,-2.747,-7.080,16.357
-0.030,0.036,0.920,-1.404,-4.028,18.188
-0.017,0.046,0.924,0.916,-0.427,19.226
0.002,0.061,0.934,4.028,1.770,20.081
-0.009,0.049,0.929,7.202,1.709,20.569
-0.024,0.033,0.925,8.423,1.343,20.020
-0.031,0.021,0.918,7.507,0.732,17.883
-0.031,0.009,0.931,4.822,0.488,14.771
-0.020,0.007,0.953,0.916,-1.221,10.559
-0.008,0.018,0.974,-3.174,-5.676,6.836
-0.008,0.028,0.956,-5.676,-9.521,4.822
-0.024,0.025,0.937,-5.737,-10.132,4.089
-0.025,0.029,0.933,-4.700,-8.118,3.601
0.003,0.054,0.952,-3.418,-7.019,4.089
0.003,0.057,0.936,-2.258,-7.324,6.409
-0.007,0.056,0.922,0.305,-5.493,8.057
-0.002,0.052,0.916,3.113,-2.747,8.423
0.003,0.048,0.941,5.310,-0.977,9.277
0.003,0.042,0.936,6.775,-1.038,9.827
0.002,0.039,0.930,8.545,-0.366,9.216
0.002,0.035,0.944,9.521,-0.061,7.812
0.008,0.032,0.945,9.644,-1.770,6.470
-0.006,0.023,0.930,9.888,-4.333,5.127
-0.016,0.011,0.921,10.071,-5.676,3.540
-0.015,0.009,0.910,9.766,-5.371,1.892
-0.009,0.021,0.922,9.399,-4.700,0.488
0.000,0.037,0.922,8.667,-4.700,0.061
-0.001,0.040,0.914,8.301,-5.371,0.244
-0.008,0.050,0.907,7.935,-5.188,0.488
-0.007,0.053,0.903,7.568,-4.211,0.916
-0.003,0.054,0.903,7.751,-1.892,1.465
0.007,0.056,0.910,7.996,0.610,1.404
0.007,0.059,0.922,7.385,1.831,0.916
0.010,0.067,0.929,5.737,1.526,-0.061
0.006,0.071,0.930,3.174,0.427,-1.526
0.003,0.079,0.939,0.427,-1.526,-2.930
-0.004,0.079,0.942,-2.075,-3.418,-3.357
-0.015,0.084,0.931,-3.784,-4.761,-3.418
-0.017,0.091,0.933,-4.761,-5.066,-2.686
-0.020,0.095,0.931,-4.700,-4.822,-1.160
-0.026,0.089,0.929,-3.601,-3.967,0.671
-0.029,0.083,0.927,-2.197,-2.808,2.502
-0.029,0.078,0.927,-0.549,-1.831,3.906
-0.031,0.067,0.934,0.488,-1.404,5.188
-0.015,0.076,0.936,1.160,-0.427,5.432
-0.008,0.074,0.937,2.258,-0.061,6.348
-0.002,0.074,0.946,2.686,0.549,6.775
0.003,0.067,0.949,3.174,0.183,6.714
0.006,0.062,0.958,2.991,-0.671,6.165
0.008,0.061,0.957,2.625,-2.991,5.493
0.001,0.055,0.937,2.197,-5.371,4.395
0.001,0.053,0.929,1.892,-6.042,3.906
-0.000,0.052,0.926,0.854,-5.920,3.601
0.008,0.062,0.919,-0.732,-4.456,4.089
0.016,0.075,0.922,-2.014,-2.319,5.371
0.025,0.082,0.929,-2.502,0.000,7.141
0.026,0.083,0.939,-2.380,1.648,8.057
0.029,0.077,0.946,-1.892,1.831,8.179
0.027,0.075,0.951,-1.465,1.099,7.996
0.026,0.078,0.953,-1.465,0.610,7.324
0.033,0.087,0.963,-1.587,0.427,6.836
0.032,0.092,0.977,-1.831,-1.099,6.531
0.023,0.087,0.977,-1.709,-2.930,5.859
0.013,0.077,0.970,-1.099,-5.066,4.822
0.007,0.068,0.973,-0.854,-6.531,3.662
0.006,0.066,0.978,-1.404,-8.301,2.930
-0.001,0.064,0.962,-2.075,-9.583,2.686
-0.002,0.066,0.956,-2.441,-8.545,3.113
0.001,0.071,0.957,-2.319,-6.409,3.662
0.006,0.074,0.955,-1.587,-4.822,4.456
0.002,0.065,0.944,-0.244,-3.662,5.188
-0.001,0.063,0.934,1.099,-2.197,5.188
0.004,0.068,0.937,1.648,-0.610,5.005
0.007,0.071,0.939,1.160,-0.061,5.432
0.009,0.079,0.937,-0.122,-0.061,5.920
0.016,0.090,0.931,-1.648,-0.244,6.531
0.016,0.096,0.925,-2.991,0.366,7.202
0.020,0.106,0.922,-3.967,1.160,7.507
0.017,0.109,0.921,-4.700,1.404,7.385
0.007,0.114,0.923,-5.249,1.221,7.019
0.007,0.121,0.931,-5.798,0.366,6.104
0.010,0.130,0.931,-7.080,-1.587,6.287
0.003,0.137,0.921,-8.057,-2.747,7.263
0.003,0.146,0.930,-8.911,-2.869,8.667
0.003,0.152,0.935,-9.521,-2.625,11.169
-0.003,0.145,0.931,-9.216,-1.404,13.916
-0.002,0.135,0.934,-7.996,0.610,15.686
-0.000,0.126,0.933,-6.653,1.709,17.090
0.007,0.116,0.928,-6.226,2.014,18.433
0.016,0.109,0.922,-6.348,2.014,20.203
0.023,0.096,0.916,-7.080,1.648,22.339
0.025,0.071,0.892,-7.141,2.686,24.353
0.022,0.033,0.887,-6.531,4.700,25.085
0.020,-0.011,0.896,-6.714,5.920,24.841
0.020,-0.052,0.909,-8.179,4.883,23.682
0.008,-0.094,0.911,-10.803,2.014,22.766
-0.005,-0.150,0.922,-13.428,-1.343,21.973
-0.027,-0.217,0.921,-15.686,-4.089,21.484
-0.034,-0.321,0.941,-17.517,-7.385,21.667
-0.070,-0.484,0.958,-19.592,-11.780,23.132
-0.123,-0.694,0.936,-21.484,-14.709,23.193
-0.199,-0.969,0.909,-22.522,-14.771,20.691
-0.298,-1.261,0.867,-23.926,-10.498,16.968
-0.401,-1.555,0.830,-25.940,-1.282,11.230
-0.501,-1.824,0.842,-30.640,14.465,5.127
-0.581,-2.029,0.898,-38.330,33.752,-1.953
-0.619,-2.147,0.975,-46.570,53.833,-12.085
-0.643,-2.200,1.093,-53.040,68.481,-25.757
-0.696,-2.167,1.267,-58.350,68.848,-43.152
-0.768,-2.051,1.332,-59.875,55.359,-65.613
-0.848,-1.841,1.348,-52.673,35.645,-91.980
-0.907,-1.579,1.257,-36.865,17.395,-119.751
-0.960,-1.323,1.129,-14.832,8.545,-145.996
-1.034,-1.042,1.032,7.019,7.568,-168.823
-1.033,-0.735,0.931,21.545,7.629,-184.143
-1.038,-0.427,0.834,26.733,8.484,-189.880
-1.033,-0.139,0.696,26.611,13.184,-191.284
-0.970,0.189,0.615,28.564,24.658,-194.214
-0.833,0.502,0.633,32.104,39.612,-196.960
-0.736,0.688,0.736,35.828,50.537,-201.843
-0.702,0.872,0.849,36.255,48.706,-214.417
-0.611,1.100,0.931,29.663,34.302,-230.957
-0.578,1.297,0.985,17.273,13.123,-243.713
-0.550,1.477,0.980,0.793,-10.132,-247.681
-0.512,1.615,0.940,-15.503,-24.597,-240.356

-0.366,1.730,0.894,-29.602,-24.719,-211.426
-0.219,1.735,0.919,-28.931,-15.198,-183.655
-0.085,1.680,0.942,-21.912,-4.822,-153.137
0.031,1.574,0.961,-10.925,5.737,-123.962
0.128,1.449,1.010,0.610,13.977,-99.243
0.208,1.313,1.054,9.766,16.968,-79.895
0.239,1.243,1.061,13.184,16.235,-72.449
0.285,1.151,1.095,19.531,11.292,-61.768
0.317,1.067,1.090,22.949,1.038,-54.016
0.287,1.008,1.036,24.902,-10.925,-45.898
0.260,0.945,0.960,27.954,-19.958,-38.696
0.239,0.887,0.909,32.898,-24.292,-30.945
0.212,0.837,0.870,37.903,-25.208,-22.461
0.184,0.778,0.831,42.114,-24.963,-13.062
0.138,0.719,0.794,44.861,-23.499,-3.601
0.116,0.657,0.782,45.593,-20.630,5.005
0.099,0.614,0.772,44.189,-18.127,13.245
0.074,0.563,0.768,40.955,-16.602,21.362
