aX,aY,aZ,gX,gY,gZ
0.055,-0.016,0.956,-1.099,6.836,8.972
0.043,-0.010,0.948,-0.183,7.080,9.033
0.033,-0.012,0.937,0.488,8.850,9.827
0.030,-0.016,0.930,0.977,12.329,10.742
0.031,-0.019,0.936,1.160,15.991,11.414
0.034,-0.032,0.958,0.366,17.944,11.841
0.042,-0.042,0.973,-1.465,16.968,11.414
0.038,-0.045,0.968,-3.540,14.709,10.132
0.043,-0.032,0.965,-4.578,12.390,8.423
0.035,-0.029,0.950,-4.883,10.742,7.751
0.029,-0.020,0.924,-4.211,10.803,7.141
0.020,-0.014,0.917,-3.601,11.780,7.141
0.025,-0.008,0.905,-3.052,12.573,8.301
0.014,-0.031,0.902,-2.625,13.855,9.949
0.014,-0.047,0.907,-3.601,15.991,10.559
0.020,-0.055,0.918,-5.310,17.151,10.315
0.022,-0.051,0.925,-7.690,16.724,9.521
0.024,-0.036,0.924,-9.705,14.893,9.277
0.013,-0.029,0.907,-10.376,13.611,9.338
0.003,-0.020,0.886,-9.644,14.709,9.033
0.000,-0.014,0.879,-8.179,17.273,8.972
-0.005,-0.020,0.876,-7.324,19.531,9.338
-0.007,-0.028,0.878,-7.629,21.423,9.399
-0.009,-0.040,0.912,-9.094,21.362,9.277
-0.007,-0.036,0.962,-12.390,17.273,9.766
-0.024,-0.035,0.953,-15.808,11.353,10.864
-0.045,-0.030,0.925,-16.113,10.010,11.169
-0.052,-0.028,0.913,-13.367,14.038,10.559
-0.057,-0.024,0.922,-9.644,19.897,10.071
-0.062,-0.017,0.919,-6.836,24.109,10.315
-0.071,-0.020,0.914,-5.005,28.503,11.780
-0.075,-0.036,0.935,-4.944,33.020,14.038
-0.076,-0.051,0.969,-6.775,35.339,15.625
-0.069,-0.074,1.025,-9.338,35.828,16.907
-0.057,-0.081,1.087,-12.146,32.654,16.968
-0.053,-0.082,1.110,-14.160,26.184,16.296
-0.054,-0.079,1.114,-13.855,20.203,15.015
-0.056,-0.076,1.113,-12.756,18.250,14.099
-0.056,-0.069,1.105,-9.583,15.381,11.719
-0.068,-0.067,1.082,-7.080,14.099,9.583
-0.086,-0.061,1.089,-6.653,15.625,8.179
-0.090,-0.070,1.122,-9.583,17.639,9.827
-0.132,-0.105,1.145,-15.503,21.606,12.573
-0.128,-0.131,1.176,-22.583,30.701,14.465
-0.097,-0.167,1.314,-29.297,41.016,19.104
-0.043,-0.174,1.491,-39.246,44.250,23.743
-0.024,-0.228,1.586,-48.767,45.227,27.649
0.005,-0.289,1.843,-56.885,44.617,25.452
0.054,-0.317,2.042,-67.566,31.860,19.226
0.053,-0.398,2.199,-76.721,14.709,13.123
-0.010,-0.500,2.382,-87.036,0.183,5.920
0.018,-0.593,2.592,-97.839,-12.451,-1.465
-0.066,-0.775,2.923,-110.107,-26.611,-9.277
-0.082,-0.946,3.331,-128.784,-45.410,-24.536
-0.122,-1.003,3.729,-147.888,-74.463,-40.466
-0.201,-0.984,3.906,-155.212,-110.779,-56.335
-0.246,-0.899,3.788,-130.920,-138.367,-72.876
-0.338,-0.784,3.563,-70.435,-151.489,-91.309
-0.365,-0.641,3.187,11.719,-154.907,-105.530
-0.439,-0.574,2.732,98.267,-150.085,-109.985
-0.559,-0.622,2.249,166.321,-137.085,-108.643
-0.623,-0.686,1.734,206.055,-124.817,-110.718
-0.755,-0.762,1.321,218.079,-122.498,-117.493
-0.811,-0.698,0.854,206.848,-138.245,-130.554
-0.858,-0.619,0.263,188.232,-161.316,-139.954
-0.832,-0.516,-0.333,169.800,-168.945,-143.738
-0.821,-0.440,-0.813,159.851,-152.527,-140.747
-0.747,-0.243,-0.838,161.255,-123.657,-136.047
-0.674,-0.100,-0.889,166.138,-127.075,-123.962
-0.725,-0.083,-1.145,171.570,-136.108,-111.023
-0.695,-0.064,-1.337,174.622,-120.361,-100.342
-0.619,-0.046,-1.363,169.739,-89.905,-85.754
-0.527,-0.050,-1.310,156.860,-67.810,-73.059
-0.467,0.006,-1.270,139.282,-56.213,-64.087
-0.394,0.093,-1.230,119.202,-50.781,-55.298
-0.294,0.176,-1.191,97.961,-47.241,-43.762
-0.170,0.211,-1.125,76.050,-42.419,-29.236
-0.036,0.223,-1.021,52.856,-38.147,-16.479
0.090,0.234,-0.894,29.053,-34.729,-5.127
0.223,0.263,-0.766,5.676,-32.837,4.456
0.303,0.256,-0.636,-13.733,-29.358,15.564
0.380,0.238,-0.485,-28.259,-23.804,22.888
0.487,0.221,-0.340,-39.063,-16.724,28.931
0.550,0.143,-0.171,-45.837,-4.517,34.607
0.613,0.088,0.021,-49.316,6.897,32.471
0.660,0.090,0.203,-50.598,10.925,26.611
0.646,0.092,0.317,-51.636,10.986,20.935
0.647,0.104,0.422,-53.162,12.207,16.968
0.631,0.125,0.513,-53.345,14.587,15.564
0.634,0.137,0.600,-52.429,18.860,16.846
0.603,0.124,0.682,-49.438,23.987,18.921

-0.079,-0.337,2.120,-61.646,45.044,6.470
-0.107,-0.431,2.330,-64.941,39.490,7.568
-0.198,-0.698,2.780,-83.435,15.869,6.287
-0.175,-0.824,3.228,-113.098,-22.339,-2.136
-0.203,-0.851,3.443,-138.428,-65.979,-12.817
-0.182,-0.774,3.390,-137.878,-94.177,-26.123
-0.222,-0.736,3.408,-102.234,-98.389,-37.537
-0.212,-0.693,3.363,-46.631,-95.093,-50.537
-0.228,-0.702,3.273,15.320,-94.360,-62.378
-0.282,-0.779,3.150,68.726,-103.760,-73.730
-0.337,-0.829,3.044,104.553,-127.563,-88.135
-0.462,-0.838,2.750,121.948,-170.959,-102.478
-0.590,-0.827,2.313,125.916,-212.219,-114.441
-0.717,-0.833,1.886,123.108,-237.976,-123.840
-0.783,-0.745,1.420,123.535,-249.512,-132.568
-0.839,-0.644,0.851,138.611,-245.117,-136.292
-0.919,-0.564,0.258,164.978,-214.050,-133.484
-0.880,-0.471,-0.248,193.237,-160.217,-123.352
-0.842,-0.415,-0.489,211.487,-96.985,-106.323
-0.649,-0.146,-0.428,218.079,-57.983,-85.754
-0.521,-0.026,-0.593,219.360,-64.819,-56.396
-0.517,-0.052,-0.952,220.642,-76.904,-34.424
-0.422,-0.097,-1.195,221.619,-66.833,-25.024
-0.308,-0.130,-1.283,212.463,-49.805,-23.804
-0.170,-0.119,-1.268,187.805,-41.626,-27.283
-0.081,-0.100,-1.227,149.475,-49.500,-34.729
-0.064,-0.007,-1.248,106.689,-65.491,-45.349
-0.043,0.130,-1.280,68.359,-71.655,-49.744
-0.008,0.237,-1.263,38.391,-64.453,-45.044
0.069,0.271,-1.158,14.954,-49.927,-34.912
0.170,0.260,-1.001,-5.981,-35.034,-23.499
0.244,0.174,-0.808,-26.978,-25.391,-14.771
0.324,0.128,-0.623,-48.889,-22.827,-11.108
0.362,0.113,-0.450,-67.688,-24.841,-10.254
0.427,0.107,-0.286,-80.505,-23.865,-9.338
0.489,0.107,-0.125,-88.318,-19.043,-5.249
0.532,0.066,0.037,-89.905,-4.639,0.732
0.575,0.040,0.241,-86.121,11.230,3.723
0.622,0.039,0.439,-80.383,21.729,4.700
0.627,0.039,0.603,-74.341,27.039,5.920
0.620,0.042,0.743,-68.420,27.588,6.775
0.576,0.056,0.845,-62.866,25.330,6.409
0.526,0.059,0.907,-56.335,23.560,5.615
0.467,0.061,0.953,-49.622,24.231,4.211
0.442,0.087,1.004,-42.786,26.062,3.357
0.379,0.104,1.053,-35.706,27.527,4.883
0.344,0.112,1.038,-28.198,28.809,7.080
0.304,0.100,1.023,-18.982,33.997,9.949
0.303,0.100,1.029,-10.742,41.199,12.207
0.293,0.090,1.054,-4.272,47.546,13.611
0.295,0.086,1.062,0.549,49.438,13.611
0.269,0.094,1.040,5.005,48.889,11.780
0.240,0.103,1.035,8.972,46.997,8.423
0.208,0.112,0.999,11.414,43.274,5.676
0.135,0.129,1.013,12.817,41.321,2.258
0.117,0.148,1.021,10.864,34.424,-0.488
0.066,0.131,0.997,5.737,28.992,-2.319
0.054,0.142,0.995,-1.953,24.475,-4.761
0.071,0.170,0.987,-11.108,20.203,-3.479
0.051,0.178,1.000,-19.897,19.226,2.380
0.090,0.175,0.991,-26.062,19.653,7.751
0.104,0.161,1.007,-27.344,22.034,12.390
0.130,0.133,1.044,-26.428,25.635,13.672
0.159,0.132,1.067,-24.109,26.611,12.207
0.165,0.136,1.095,-21.057,25.330,10.010
0.175,0.170,1.092,-17.639,20.935,7.996
0.169,0.187,1.053,-13.489,15.442,7.263
0.149,0.194,1.017,-9.888,11.169,6.714
0.139,0.195,0.968,-7.629,8.301,7.507
0.132,0.180,0.921,-7.019,10.132,9.888
0.148,0.161,0.908,-7.629,14.221,12.634
0.159,0.153,0.913,-8.301,18.799,16.602
0.176,0.147,0.935,-7.385,24.109,18.921
0.182,0.128,0.982,-6.104,27.588,19.592
0.189,0.115,1.024,-6.165,25.513,19.043
0.182,0.110,1.054,-7.446,18.311,17.334
0.163,0.126,1.041,-8.362,8.789,14.343
0.154,0.146,1.002,-7.507,1.099,11.597
0.152,0.172,0.981,-5.676,-3.540,10.071
0.154,0.184,0.937,-4.028,-6.226,11.353
0.160,0.193,0.884,-3.052,-5.615,15.503
0.196,0.185,0.851,-3.052,-1.648,21.423
0.222,0.167,0.841,-3.174,3.967,28.137
0.282,0.179,0.876,-3.296,7.263,34.485
0.286,0.152,0.859,-3.357,7.996,39.917
0.296,0.108,0.859,-0.732,11.230,40.710
0.299,0.079,0.882,2.686,13.916,36.438
0.306,0.053,0.934,3.845,12.146,30.457
0.284,0.038,0.948,1.953,5.188,24.719
0.248,0.031,0.944,-1.404,-1.038,18.921
0.222,0.039,0.951,-5.310,-6.348,14.404
0.186,0.040,0.951,-9.338,-10.193,11.658
0.168,0.039,0.931,-12.695,-11.963,10.010
0.146,0.047,0.938,-15.137,-10.437,8.484
0.153,0.049,0.946,-16.846,-8.179,7.507
0.153,0.050,0.958,-17.517,-4.456,8.301
0.158,0.051,0.973,-16.724,-0.183,9.705
0.167,0.048,0.995,-15.137,3.357,11.108
0.164,0.048,1.012,-12.878,5.493,12.085
0.161,0.053,1.010,-9.583,5.554,12.878
0.145,0.044,0.987,-4.822,5.432,14.221
0.130,0.031,0.960,0.488,6.409,15.625
0.116,0.023,0.942,4.700,9.399,15.869
0.114,0.025,0.933,7.507,10.437,15.930
0.102,0.023,0.911,8.606,10.376,15.869
0.104,0.031,0.902,8.728,10.925,14.526
0.109,0.041,0.918,6.348,10.254,12.756
0.121,0.039,0.930,0.793,5.554,11.841
0.122,0.033,0.931,-6.470,-0.427,11.658
0.135,0.038,0.933,-13.245,-6.165,11.841
0.138,0.040,0.911,-17.029,-8.240,12.939
0.146,0.047,0.899,-17.151,-5.676,14.038
0.166,0.062,0.897,-14.587,0.061,15.015
0.188,0.074,0.916,-10.498,5.737,16.235
0.202,0.073,0.943,-6.592,8.423,17.639
0.199,0.062,0.946,-3.662,7.568,18.372
0.187,0.038,0.934,-0.916,6.836,18.127
0.181,0.012,0.937,0.977,6.836,15.869
0.184,-0.005,0.947,1.282,5.249,11.963
0.175,-0.011,0.949,-1.099,1.221,8.057
0.166,-0.003,0.956,-5.249,-4.333,4.700
0.163,0.012,0.957,-10.132,-11.597,3.357
0.144,0.019,0.928,-13.977,-17.334,3.540
0.138,0.021,0.894,-15.442,-17.944,4.333
0.142,0.020,0.879,-14.709,-14.282,5.249
0.156,0.023,0.872,-12.878,-8.362,6.470
0.177,0.015,0.891,-11.230,-1.953,7.935
0.190,0.013,0.936,-10.620,1.709,9.766
0.214,0.009,0.956,-11.169,1.160,11.108
0.215,0.001,0.949,-11.475,-0.671,11.658
0.215,0.002,0.949,-10.742,-1.709,10.864
0.213,0.004,0.942,-8.911,-0.610,9.583
0.211,0.013,0.945,-6.653,1.404,8.484
0.215,0.024,0.968,-4.700,1.770,8.362
0.209,0.017,0.969,-3.662,0.122,10.010
0.193,0.004,0.950,-2.380,-0.183,11.414
0.183,-0.007,0.928,-0.366,1.892,11.719
0.179,-0.014,0.910,1.526,6.348,11.353
0.188,-0.006,0.906,2.930,11.169,11.353
0.189,-0.007,0.910,3.662,14.343,11.719
0.203,0.001,0.903,3.662,15.076,11.536
0.203,0.005,0.888,3.296,14.832,10.803
0.208,0.006,0.899,3.052,13.855,9.949
0.210,-0.003,0.906,2.197,11.169,8.972
0.201,-0.014,0.905,0.549,8.118,7.629
0.190,-0.015,0.896,-0.977,5.127,5.981
0.181,-0.011,0.899,-1.892,3.357,4.517
0.171,-0.002,0.896,-2.563,2.686,3.784
0.163,0.008,0.889,-2.930,3.357,3.662
0.161,0.024,0.896,-2.747,4.333,3.540
0.158,0.035,0.899,-2.441,5.005,4.089
0.149,0.039,0.892,-1.648,5.798,5.066
0.146,0.036,0.911,-1.038,6.531,5.554
0.155,0.027,0.934,-2.197,4.395,6.409
0.132,0.003,0.940,-3.967,2.930,6.897
0.138,-0.003,0.961,-5.127,2.380,6.042
0.131,-0.008,0.955,-6.287,2.014,4.944
0.134,0.003,0.955,-6.775,1.831,3.662
0.130,0.013,0.955,-6.653,1.831,3.357
0.129,0.019,0.939,-6.042,2.625,4.272
0.135,0.025,0.949,-4.822,4.272,5.554
0.125,0.039,0.921,-3.357,3.723,7.507
0.110,0.024,0.897,-1.892,8.545,9.888
0.119,0.019,0.930,0.305,13.611,11.230
0.116,-0.006,0.940,-0.061,16.235,12.268
0.126,-0.012,0.974,-1.465,16.724,12.085
0.134,-0.021,0.997,-3.601,14.160,11.475
0.132,-0.032,0.999,-5.798,10.193,10.071
0.136,-0.027,1.001,-7.263,6.348,8.057
0.133,-0.027,0.993,-8.118,2.991,6.653
0.138,-0.011,0.991,-8.484,0.854,5.310
0.138,0.005,0.966,-7.935,-0.244,5.005
0.134,0.016,0.936,-6.104,2.075,5.188
0.134,0.023,0.931,-3.357,5.676,5.676
0.136,0.026,0.932,-1.099,8.484,7.019
0.150,0.013,0.948,0.244,10.498,8.545
0.126,-0.010,0.953,0.732,10.681,9.583
0.137,-0.017,0.963,-0.366,10.925,9.949
0.120,-0.040,0.962,-1.709,9.583,9.644
0.123,-0.033,0.969,-2.502,9.338,7.751
0.125,-0.024,0.976,-2.991,7.812,6.531
0.121,-0.018,0.961,-3.418,5.981,5.676
0.111,-0.007,0.937,-2.991,5.127,4.822
0.113,0.011,0.933,-1.465,4.700,4.700
0.104,0.007,0.918,-0.244,3.845,5.310
0.095,0.004,0.896,0.610,4.517,5.005
0.091,-0.003,0.880,0.427,6.714,4.944
0.090,-0.006,0.885,-0.977,9.338,5.432
0.089,-0.021,0.887,-3.845,10.986,6.592
0.092,-0.025,0.905,-7.202,12.329,7.996
0.098,-0.030,0.914,-10.559,12.329,9.277
0.093,-0.028,0.915,-12.634,12.390,10.132
0.097,-0.030,0.928,-12.878,12.573,10.132
0.095,-0.026,0.940,-11.841,13.062,10.315
0.096,-0.024,0.964,-10.315,12.146,10.254
0.110,-0.014,0.974,-8.118,8.118,10.437
0.082,-0.043,0.961,-5.615,6.592,10.193
0.092,-0.039,0.969,-3.235,5.676,8.423
0.091,-0.044,0.962,-2.197,4.883,7.751
0.077,-0.044,0.960,-0.366,4.761,6.226
0.074,-0.040,0.940,0.977,5.005,5.066
0.073,-0.037,0.933,1.709,6.470,4.272
0.074,-0.036,0.945,1.343,7.568,4.333
0.082,-0.020,0.963,0.183,5.371,4.456
0.080,-0.018,0.964,-0.122,1.648,5.249
0.070,-0.022,0.959,0.671,-1.038,5.310
0.066,-0.023,0.946,2.197,-1.709,4.395
0.059,-0.020,0.933,3.723,-0.244,3.723
0.062,-0.020,0.936,4.578,2.075,3.540
0.073,-0.011,0.942,4.333,2.869,4.395
0.069,-0.013,0.930,3.723,2.930,5.798
0.063,-0.014,0.913,3.723,3.906,6.348
0.069,-0.014,0.912,3.906,5.310,6.226
0.073,-0.021,0.911,3.906,6.042,6.226
0.071,-0.033,0.916,2.808,5.371,5.676
0.078,-0.038,0.935,0.427,3.418,4.883
0.076,-0.024,0.956,-2.197,-1.831,5.066
0.069,-0.016,0.934,-4.272,-7.996,6.104
0.051,-0.017,0.899,-3.845,-9.949,7.080
0.044,-0.013,0.869,-0.854,-6.714,7.263
0.046,-0.013,0.858,2.747,-0.610,7.446
0.051,-0.014,0.860,5.127,5.188,7.874
0.063,-0.021,0.875,5.615,9.644,8.850
0.071,-0.038,0.900,3.662,11.169,9.949
0.075,-0.051,0.921,0.000,11.047,10.681
0.087,-0.054,0.940,-3.601,9.277,10.193
0.087,-0.057,0.938,-6.348,6.531,9.033
0.078,-0.056,0.935,-7.141,5.432,6.531
0.077,-0.036,0.933,-6.226,4.456,4.150
0.066,-0.024,0.914,-3.784,3.601,3.174
0.045,-0.015,0.876,-0.122,5.981,2.502
0.036,-0.017,0.885,3.540,11.658,2.441
0.038,-0.026,0.911,4.150,15.991,4.028
0.040,-0.038,0.947,2.197,17.029,6.226
0.041,-0.038,0.975,-1.221,14.709,7.935
0.034,-0.045,0.967,-3.601,12.329,8.606
0.031,-0.048,0.967,-3.784,12.817,7.751
0.038,-0.045,0.979,-2.747,13.794,5.493
0.042,-0.031,1.000,-1.404,13.306,3.906
0.046,-0.016,1.015,-0.183,10.254,3.418
0.031,-0.019,0.999,1.099,7.629,3.662
0.021,-0.017,0.988,3.235,7.202,3.296
0.018,-0.016,0.987,5.005,7.996,3.113
0.016,-0.021,0.979,5.859,9.155,3.418
0.010,-0.024,0.976,6.287,10.681,3.540
0.012,-0.027,0.968,5.859,11.902,3.235
0.009,-0.024,0.972,4.883,12.451,3.174
0.009,-0.024,0.977,2.869,12.207,3.479
0.011,-0.019,0.989,0.671,10.498,3.784
0.012,-0.015,0.989,-1.099,7.385,4.028
0.000,-0.013,0.972,-2.014,5.371,4.028
0.003,-0.005,0.965,-1.648,4.517,4.211
-0.004,-0.005,0.952,-0.977,4.639,5.005
-0.005,-0.008,0.948,0.122,5.493,5.676
-0.001,-0.011,0.952,0.977,6.226,5.981
-0.001,-0.020,0.947,1.404,6.226,6.042
0.004,-0.019,0.948,1.282,5.493,5.737
0.000,-0.015,0.940,1.099,3.784,5.371
0.000,-0.013,0.933,1.221,2.380,5.371
-0.002,-0.020,0.910,1.648,2.380,5.310
-0.002,-0.013,0.919,2.075,3.113,4.700
0.002,-0.008,0.906,1.709,2.319,4.395
-0.002,-0.007,0.900,0.854,1.953,4.761
-0.007,-0.009,0.905,-0.488,2.014,5.188
-0.006,-0.011,0.897,-2.563,2.991,6.104
-0.002,-0.010,0.899,-4.150,4.456,6.775
0.000,-0.015,0.914,-5.493,5.676,7.263
0.003,-0.015,0.920,-5.981,6.287,7.141
-0.002,-0.015,0.920,-5.554,6.653,6.958
-0.002,-0.013,0.929,-4.700,6.470,6.714
-0.001,-0.017,0.937,-3.967,5.981,7.141
-0.005,-0.019,0.949,-3.723,5.188,7.446
-0.006,-0.020,0.954,-3.845,4.028,8.057
-0.011,-0.026,0.954,-3.418,3.540,8.301
-0.009,-0.031,0.951,-2.502,3.906,7.568
-0.008,-0.034,0.956,-1.526,4.883,6.409
-0.006,-0.031,0.961,-0.732,4.944,5.554
-0.003,-0.029,0.967,-0.488,4.028,5.249
-0.009,-0.028,0.975,-0.488,1.221,4.883
-0.015,-0.027,0.961,-0.671,-2.014,4.395
-0.031,-0.029,0.941,-1.038,-3.296,3.906
-0.031,-0.027,0.938,-0.977,-2.258,3.479
-0.029,-0.022,0.941,-0.916,-1.099,3.967
-0.027,-0.019,0.937,-0.977,-0.732,4.883
-0.033,-0.025,0.924,-0.488,0.793,5.676
-0.024,-0.028,0.935,0.549,2.869,5.615
-0.020,-0.028,0.953,1.038,3.296,6.226
-0.021,-0.031,0.950,1.587,2.319,6.775

0.202,-0.182,2.264,-37.903,76.355,40.405
0.252,-0.299,2.555,-50.659,62.622,45.227
0.294,-0.611,3.366,-88.928,24.109,46.936
0.334,-0.789,4.114,-143.188,-46.143,35.095
0.306,-0.862,4.391,-190.857,-130.432,13.550
0.187,-0.966,4.490,-203.857,-189.697,-13.123
0.059,-0.919,4.536,-184.082,-220.581,-46.631
0.038,-0.905,4.304,-132.019,-227.539,-86.609
-0.071,-0.548,3.962,-40.161,-227.844,-106.995
-0.234,-0.511,3.330,66.101,-220.947,-120.361
-0.494,-0.306,2.735,168.701,-195.007,-127.014
-0.694,-0.229,2.029,247.009,-155.151,-114.990
-0.956,-0.239,1.488,288.818,-113.342,-92.346
-1.088,-0.278,1.049,285.522,-93.506,-73.547
-1.049,-0.311,0.769,248.169,-94.116,-65.430
-0.947,-0.345,0.353,193.542,-130.371,-67.688
-0.869,-0.376,-0.287,149.231,-160.217,-74.646
-0.847,-0.427,-0.671,130.066,-144.592,-87.830
-0.748,-0.396,-0.827,121.033,-104.309,-104.675
-0.645,-0.274,-0.874,115.417,-70.190,-114.258
-0.569,-0.102,-0.947,109.558,-54.993,-109.924
-0.462,0.069,-0.978,108.032,-45.959,-91.309
-0.383,0.169,-1.046,114.258,-45.837,-63.904
-0.340,0.136,-1.192,124.390,-40.649,-37.109
-0.312,0.036,-1.300,131.287,-19.592,-18.677
-0.222,-0.032,-1.257,126.770,6.348,-10.193
-0.115,-0.044,-1.125,108.826,19.592,-7.812
0.002,-0.035,-0.979,80.750,15.869,-9.155
0.103,-0.009,-0.855,47.607,3.967,-11.902
0.169,0.039,-0.720,13.977,-11.292,-16.907
0.271,0.101,-0.607,-15.564,-26.794,-21.606
0.349,0.137,-0.495,-40.161,-35.645,-21.851
0.436,0.167,-0.361,-58.533,-39.612,-20.142
0.485,0.168,-0.223,-71.045,-41.565,-17.334
0.504,0.159,-0.114,-78.796,-42.725,-15.869
0.533,0.163,-0.029,-82.703,-42.297,-14.404
0.570,0.154,0.037,-83.008,-35.645,-10.620
0.574,0.123,0.123,-79.590,-23.621,-6.531
0.552,0.096,0.224,-75.012,-10.010,-5.798
0.548,0.106,0.340,-71.045,-0.610,-7.263
0.523,0.119,0.429,-69.519,5.188,-6.714
0.534,0.127,0.530,-68.909,10.559,-4.761
0.518,0.154,0.625,-67.444,15.137,-0.671
0.502,0.174,0.705,-63.293,16.479,3.967
0.473,0.188,0.771,-57.678,18.616,8.362
0.434,0.197,0.803,-50.293,20.447,12.878
0.392,0.189,0.838,-40.710,27.100,17.395
0.401,0.165,0.899,-30.334,31.311,20.996
0.345,0.141,0.938,-21.240,33.142,23.987
0.349,0.124,0.943,-13.611,32.227,24.292
0.312,0.119,0.950,-7.874,32.043,24.902
0.327,0.133,0.946,-3.845,32.288,24.841
0.314,0.120,0.972,-2.625,32.288,26.184
0.304,0.102,0.991,-4.578,30.579,25.757
0.314,0.121,1.015,-7.568,27.466,23.682
0.298,0.135,1.019,-9.155,22.705,21.851
0.288,0.144,1.025,-9.766,19.226,19.409
0.271,0.152,1.015,-8.972,15.198,16.907
0.243,0.159,0.986,-6.897,12.146,14.343
0.217,0.074,0.955,-3.601,11.719,12.329
0.183,0.236,0.881,-1.099,14.099,13.000
0.211,0.142,0.983,-5.371,17.761,7.080
0.235,0.182,0.942,-7.690,17.883,9.094
0.219,0.111,0.970,-12.878,17.517,11.169
0.245,0.105,0.965,-20.325,18.066,10.071
0.280,0.116,0.956,-24.292,17.456,10.254
0.282,0.112,0.950,-25.574,19.653,10.437
0.297,0.123,0.963,-26.001,21.423,9.583
0.296,0.117,0.955,-25.513,20.386,9.094
0.282,0.105,0.961,-24.414,19.348,7.996
0.269,0.100,0.979,-23.560,16.724,6.836
0.241,0.094,0.964,-22.888,12.024,5.859
0.203,0.094,0.913,-20.386,10.193,6.287
0.189,0.096,0.880,-16.357,14.404,7.629
0.187,0.104,0.861,-12.390,20.691,10.071
0.186,0.112,0.870,-9.338,28.076,12.634
0.199,0.100,0.864,-7.385,33.081,13.489
0.196,0.097,0.906,-2.869,36.865,13.000
0.210,0.080,0.956,-1.343,35.156,10.864
0.216,0.052,0.992,-3.357,27.649,8.179
0.204,0.055,0.965,-7.751,17.578,5.310
0.168,0.088,0.964,-11.536,9.521,2.747
0.163,0.110,0.951,-14.709,1.465,1.953
0.146,0.122,0.916,-17.395,-1.831,4.761
0.144,0.122,0.903,-19.287,-0.183,8.911
0.148,0.123,0.916,-19.653,4.578,13.855
0.168,0.114,0.917,-18.982,12.329,18.982
0.190,0.102,0.969,-17.151,19.775,22.644
0.224,0.089,0.977,-15.137,23.926,24.353
0.231,0.064,0.999,-11.719,26.184,23.743
0.242,0.055,1.025,-8.240,26.123,20.935
0.245,0.051,1.037,-5.920,23.499,17.639
0.236,0.054,1.016,-4.700,18.982,14.038
0.214,0.050,0.986,-3.784,16.541,11.047
0.197,0.048,0.976,-3.601,17.151,8.667
0.198,0.055,1.006,-5.432,16.907,7.507
0.193,0.067,1.014,-9.155,13.794,7.629
0.175,0.072,0.988,-12.024,10.925,8.301
0.166,0.079,0.992,-13.245,12.024,9.338
0.164,0.074,1.000,-13.245,13.245,10.864
0.162,0.065,0.995,-11.841,14.648,11.536
0.178,0.061,1.000,-9.521,15.076,10.498
0.175,0.048,1.004,-7.690,13.000,9.033
0.171,0.039,0.991,-6.409,10.864,6.714
0.166,0.027,0.996,-6.165,8.728,4.822
0.159,0.019,0.988,-8.057,6.409,3.052
0.159,0.025,0.990,-11.047,4.395,1.953
0.149,0.040,0.974,-13.184,2.258,1.831
0.128,0.052,0.943,-13.733,3.357,2.747
0.126,0.070,0.923,-11.292,7.996,4.272
0.125,0.075,0.919,-7.202,13.428,6.775
0.124,0.072,0.915,-3.296,18.127,8.728
0.128,0.063,0.916,-0.366,21.484,9.766
0.133,0.047,0.937,0.488,22.217,10.071
0.136,0.038,0.956,-1.831,18.555,10.071
0.125,0.023,0.957,-6.042,12.756,10.132
0.120,0.022,0.963,-9.583,6.897,9.583
0.112,0.020,0.950,-11.475,1.526,9.277
0.096,0.016,0.927,-11.108,-1.343,8.667
0.089,0.025,0.922,-8.667,-1.953,7.874
0.082,0.034,0.905,-5.188,-1.099,8.118
0.074,0.045,0.890,-1.465,0.854,8.972
0.079,0.051,0.880,2.014,3.235,10.437
0.064,0.028,0.900,4.456,5.493,11.658
0.113,0.047,0.842,4.395,7.507,12.695
0.097,0.018,0.854,4.578,11.230,14.648
0.130,0.013,0.882,2.197,12.695,14.709
0.151,0.008,0.904,-1.404,9.949,14.771
0.154,-0.005,0.915,-5.005,5.554,14.160
0.156,-0.008,0.930,-8.240,1.343,12.390
0.152,0.008,0.935,-10.559,-3.052,10.559
0.125,0.024,0.911,-10.681,-4.089,9.583
0.113,0.043,0.897,-7.507,0.793,9.583
0.121,0.043,0.923,-3.357,7.812,11.169
0.104,0.024,0.912,-0.732,12.268,13.611
0.112,0.009,0.953,-0.366,17.822,14.465
0.133,0.004,0.966,-1.099,18.616,15.503
0.114,-0.011,0.960,-2.014,17.761,15.808
0.115,-0.016,0.958,-2.808,17.700,14.465
0.116,-0.004,0.957,-3.052,15.381,12.878
0.113,-0.013,0.963,-3.540,14.465,11.353
0.108,-0.014,0.965,-3.906,12.634,9.399
0.097,-0.007,0.978,-4.395,8.911,7.263
0.091,-0.002,0.976,-4.761,3.601,5.615
0.066,-0.004,0.957,-4.639,-0.427,4.333
0.074,0.001,0.937,-4.211,-2.380,2.563
0.057,0.007,0.935,-4.089,-2.625,2.258
0.062,0.016,0.928,-4.272,-3.174,2.930
0.058,0.008,0.919,-4.333,-2.136,4.333
0.063,0.003,0.939,-4.517,-0.061,5.981
0.086,0.000,0.948,-4.822,1.343,7.751
0.085,-0.008,0.945,-4.028,2.869,9.094
0.088,-0.019,0.940,-2.197,5.310,9.094
0.098,-0.021,0.948,0.183,7.568,8.362
0.105,-0.012,0.961,2.441,7.263,7.629
0.102,-0.003,0.949,4.822,5.493,7.019
0.089,-0.002,0.932,7.690,4.211,6.287
